"Gene","Correlation"
"UBQLN1",0.551467634768927
"IFT46",0.551385595367649
"PRICKLE3",0.551296824069149
"CWC25",0.551096679142102
"PRRG4",0.550845872246488
"WDR24",0.550733117070075
"RCN2",0.550711595494032
"GTF3A",0.550678116846834
"ZFYVE27",0.550518592123093
"TRAF3",0.550000524319512
"PAIP1",0.549883958084005
"EMC4",0.549460731833897
"GTF2A2",0.549123884018364
"SUMO1",0.549022763854016
"RNF166",0.54898176899621
"CAPZA1",0.548786070480135
"PPIG",0.548444103058582
"EIF3L",0.548429512346369
"MAP3K10",0.54841416670443
"ICMT",0.548034819435026
"TMBIM4",0.547952292051227
"ITGB3BP",0.54780694288026
"MPHOSPH8",0.547667675770946
"CDH13",0.54725016222762
"TMOD3",0.547048715573272
"EFNA1",0.547047999692925
"NUCB2",0.546845239645745
"IGSF8",0.546828466513619
"COQ7",0.54668259801195
"DDAH2",0.546624805190856
"ZSWIM4",0.546306966817814
"UNC93B1",0.546291118659863
"DYNC1LI1",0.546141932494122
"GNPNAT1",0.54609370749461
"PRR11",0.546049990225411
"MUTYH",0.54603336158394
"RPP14",0.545809678290909
"MAGEC1",0.545777632047291
"ELOVL1",0.545555255753175
"ADAT3",0.545539943032925
"ARHGAP17",0.545487118652871
"ZMYND8",0.545485508659309
"MTA1",0.545362338027216
"AACS",0.545317470691556
"GTF2E2",0.544735367652801
"NDUFS4",0.544708108879315
"NFATC3",0.544424136943185
"TRA2A",0.544132074093441
"MRPS18C",0.543638611207759
"PDHA1",0.543638559559467
"SIGIRR",0.543388835268233
"FAM204A",0.543059709188183
"ATPAF1",0.542841775792757
"CSAG1",0.542729054859844
"CBX4",0.54237239145551
"HIF1AN",0.542123670532263
"RPF2",0.54207086219712
"KBTBD4",0.541948720611849
"UBR7",0.541795152429858
"HABP4",0.541620967510804
"PRMT6",0.541121672825684
"TAF12",0.540962597483956
"GSTK1",0.540934815048249
"PARD3",0.540705953421072
"RUSC2",0.540508505609552
"DIS3",0.540264150643581
"DNAJB11",0.540100798853986
"MRPL36",0.539799130370017
"BRI3",0.539677524163171
"CLPX",0.539527159254533
"MSH6",0.538835172240783
"CKS2",0.537873699782833
"TCP1",0.537823185562623
"NAE1",0.537732323076634
"ANKMY2",0.537707881530165
"KNSTRN",0.537627415650264
"EPS15L1",0.537589379857602
"FBXL15",0.537560245028438
"TBPL1",0.537317420293389
"LARP7",0.537305319228566
"IER5",0.537276574445851
"RGS20",0.537199406449649
"MED30",0.5370206403068
"BZW2",0.53699168047406
"PRDX6",0.536836228815933
"DVL2",0.53677153419597
"NCOR1",0.536692316420385
"ARL3",0.53664238790067
"KATNA1",0.536417260988257
"PTPN14",0.535867063950011
"MAP3K14",0.535627557621112
"ZNF503",0.535624546968668
"SF3B6",0.535595396304203
"DUSP14",0.534919462101557
"CD68",0.534864969561994
"NFX1",0.534833166037214
"FKBP1A",0.534764100123588
"PLAA",0.534719842854981
"MIER1",0.534591913065721
"IDNK",0.534428639233548
"ZNF628",0.534240666046018
"CAMTA1",0.534135522741741
"MRPL45",0.53405763536822
"ACLY",0.533592298647478
"UBE2Q1",0.533578153576153
"RPL34",0.533268959800095
"PRPSAP1",0.532890552723212
"AP5B1",0.532688224547809
"LRRC41",0.532678093734463
"CXXC5",0.532578569023961
"C6orf47",0.53231101289326
"CPSF1",0.532255278022346
"WDR55",0.532175082110891
"NIPA2",0.531923642016098
"RPS27",0.531588828471997
"FOXM1",0.531572774661338
"ASH2L",0.531500807889002
"SKP1",0.531442660958264
"ATP6AP1",0.531243327119556
"LSM5",0.531118822840973
"TSPAN14",0.531033665578386
"RTN4IP1",0.531028664015119
"PIGO",0.530867554062872
"MRPL13",0.530326082877271
"CPSF2",0.530202958873734
"GUSB",0.530140775537413
"HPCAL1",0.530037962641347
"LRPPRC",0.530016809883619
"SNAPC4",0.52985523698179
"STX18",0.529839194503306
"LPCAT3",0.52974253251166
"RPL31",0.529640602454826
"ZNF598",0.5289928286948
"ATP6AP2",0.528748840040388
"ID1",0.528713788416554
"TRPC4AP",0.528634629027787
"TSN",0.528533406654884
"ZKSCAN1",0.528439596663251
"LZIC",0.528265491342172
"FURIN",0.528174662646315
"AXL",0.527864098270628
"CTNNA1",0.527398831845563
"ACTG1",0.527059248488686
"MLLT11",0.52682936671258
"TBCE",0.525587555870634
"IFT22",0.525566565048449
"LRRFIP1",0.525094362870631
"FOSL2",0.524964450350749
"RBBP5",0.524878453745519
"IGFBP4",0.524532556212836
"SEH1L",0.524462123512377
"PDHB",0.524227864899013
"SPCS1",0.524112172442615
"MND1",0.524061328069194
"LAMB1",0.523666852696443
"TAF3",0.523637967250298
"POLL",0.523148244468306
"PLCG1",0.523077803875894
"WDR43",0.522945836110467
"RPL30",0.522619553263071
"MPHOSPH6",0.522197043295454
"CEP170B",0.522034310462086
"CNRIP1",0.522026980568235
"BET1L",0.521988407310517
"GIT1",0.521954690126999
"ATAD1",0.521665182354381
"SIN3A",0.521624542826046
"CSTB",0.52158975153956
"ZFP64",0.521521233053321
"FKBP9",0.521379116302968
"PLRG1",0.521092835862589
"CNIH1",0.521079553609444
"RAB3D",0.520806420588237
"AIMP2",0.520761665284776
"NDUFV2",0.520324572308292
"COX11",0.520202359906995
"KCTD5",0.519944999836883
"ADK",0.519709775219884
"AKR7A2",0.519390090439484
"BLOC1S3",0.519284609707255
"EAF1",0.51918869912593
"S100A10",0.519007009580044
"TMED10",0.518920525951042
"ATG9A",0.518917120276243
"LSG1",0.518876495940301
"RNPS1",0.518564851693608
"GPBP1L1",0.518390712473609
"CSF2",0.51827017300326
"ARIH2",0.518148229693902
"ZFYVE21",0.518078249186288
"STRAP",0.518003037896186
"TUFT1",0.517659642232015
"BRIX1",0.517133897072282
"ALKBH5",0.516935615411015
"CDR2",0.516881833266231
"DHRS13",0.516796109152136
"DPH5",0.516561270935073
"COA1",0.516558156588762
"BTBD10",0.516219501685223
"ASCC2",0.516023143667787
"CERS2",0.515991903533501
"CTSD",0.515605846567697
"TMEM199",0.515505627749323
"NVL",0.515202351144798
"BPNT1",0.515083339264584
"SEC62",0.515044948705749
"DPF2",0.515003631616264
"RCCD1",0.514964815487344
"CDKN1A",0.514749890105974
"TBC1D1",0.514300418200943
"LYRM1",0.514181113141554
"SSB",0.514164761625219
"QPRT",0.514136250568155
"PRPF38B",0.513874609099539
"PYCARD",0.513851704921523
"FBXO27",0.513708319412297
"PHB2",0.513589367838523
"HEATR1",0.513354037707943
"CATSPER1",0.513143781718375
"IDH3A",0.513076705261183
"CYFIP1",0.512830343763967
"STAT3",0.512787502885269
"GTF3C6",0.512665574158401
"HSPA8",0.512622608746664
"LMO7",0.511933130014848
"CCDC71L",0.51187366488529
"C1orf54",0.511765712915911
"XPO6",0.511734208998108
"ARL1",0.511614901781135
"EMC2",0.511595878284789
"NIPSNAP3A",0.511042103979839
"DPP3",0.510898525327166
"EIF5",0.510748994110662
"CCHCR1",0.510642701773289
"C14orf132",0.510261717523075
"PCBP1",0.510090603892881
"DCTD",0.509740578810546
"FOSL1",0.509566541429091
"SAT2",0.508735878400971
"KYNU",0.508608150302947
"JADE2",0.508156911760257
"MTHFD1",0.508095583461863
"PLK2",0.507795224447669
"SMTN",0.507724888204851
"BRD7",0.507724856094511
"TUBA3C",0.50699210584154
"SUN2",0.506745130275807
"MBOAT2",0.506642136594559
"PRPF18",0.506611677012755
"SLC39A6",0.506551232403265
"IQCG",0.506460929520322
"PLAUR",0.506385266828282
"GTF3C1",0.506367733537797
"ADGRG1",0.50623987444572
"BDKRB1",0.505739756334326
"DGCR6L",0.505035790264718
"ATP13A2",0.504848196981989
"PDE4DIP",0.504227652977618
"SAMHD1",0.504204402581656
"NUP188",0.504202641578123
"DDX28",0.504156854720128
"ISCU",0.504104994687795
"SPPL3",0.504053715446161
"DEDD2",0.503802163366465
"RFWD3",0.503762742983608
"FUNDC1",0.503569526528773
"RFX5",0.503556186719846
"TNFAIP8L3",0.503426455607871
"GAS8",0.503349216034977
"CSPG4",0.503172695463064
"MFSD1",0.50296296849004
"TMED2",0.502929324908336
"HNRNPH1",0.502889444182526
"SHROOM1",0.5024089048775
"WNT5B",0.502329201107657
"IGBP1",0.502324357501611
"UBE3B",0.502316958383006
"SLC25A14",0.502302049815772
"SLC25A13",0.502027132678945
"COTL1",0.501900989485345
"AP5Z1",0.501831020631316
"SLC9A1",0.501779471071379
"TCAF1",0.501258567323525
"RALB",0.501192317689147
"TNFRSF12A",0.501138070934084
"PAMR1",0.50089536240931
"COPG1",0.500800856334662
"NT5C3B",0.500620281699802
"MAN2B1",0.500611814962767
"KDM2A",0.500542016031652
"HDAC8",0.500541208901595
