"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SYNGR4",-0.02375,0.208125,-0.13684048233579,0.89303397092263,0.987425552274574,-6.18357936537286
"COMMD3",-0.8475,22.88875,-0.136828633117845,0.893043171697707,0.987425552274574,-6.18358102514761
"ACSL4",1.26250000000001,39.145,0.136750690637042,0.893103693492458,0.987425552274574,-6.18359193933877
"LRRIQ4",-0.0125,0.1725,-0.136683036957375,0.893156226662865,0.987425552274574,-6.18360140777338
"POP5",-0.363749999999992,23.719375,-0.136652415756541,0.893180004235685,0.987425552274574,-6.18360569181102
"P2RY1",0.0962500000000002,1.644375,0.136609057354072,0.893213672514734,0.987425552274574,-6.18361175620052
"PNMA5",-0.01,0.03875,-0.136380430328072,0.893391207447929,0.987508706146483,-6.18364370172722
"THRSP",0.00875000000000001,0.046875,0.136170743030753,0.893554040375983,0.987508706146483,-6.18367295393148
"MORN5",0.12,1.02375,0.135875653140296,0.893783201197462,0.987508706146483,-6.18371404409426
"SCN8A",-0.0599999999999996,1.9275,-0.135842676460845,0.893808810827279,0.987508706146483,-6.18371863045063
"C12orf54",0.01125,0.075625,0.135820842723825,0.893825766935474,0.987508706146483,-6.18372166644924
"TSACC",0.0349999999999999,0.85875,0.135791584106816,0.893848489299154,0.987508706146483,-6.18372573412021
"FCRL3",0.01,0.04,0.135768413497679,0.89386648375897,0.987508706146483,-6.18372895478744
"CORO2B",-1.64624999999999,27.970625,-0.135698017488197,0.893921154171126,0.987508706146483,-6.1837387363261
"RGN",-0.45375,3.128125,-0.135544162278319,0.894040641971389,0.987508706146483,-6.18376009692275
"SYNE1",0.208749999999998,7.275625,0.135524796758986,0.894055681906106,0.987508706146483,-6.18376278383579
"INHBC",0.00875,0.043125,0.135439404017473,0.894122001376584,0.987508706146483,-6.18377462727923
"ATG9A",0.629999999999999,32.02875,0.135324585725093,0.894211175215183,0.987508706146483,-6.18379054012844
"IL15",0.0687500000000001,2.426875,0.135246956071662,0.894271467266845,0.987508706146483,-6.18380129131831
"C12orf10",0.778749999999995,37.695625,0.135245005022399,0.894272982582625,0.987508706146483,-6.18380156144636
"FAM222A",-0.4275,3.45625,-0.1352021369325,0.894306276925541,0.987508706146483,-6.18380749566878
"ZNF581",-0.210000000000001,13.37875,-0.135135268577516,0.89435821195635,0.987508706146483,-6.18381674849769
"NCAM1",-1.77875,28.296875,-0.1350350940882,0.894436015991841,0.987508706146483,-6.1838306014805
"ENOPH1",1.0925,26.12625,0.134962903818151,0.894492085797142,0.987508706146483,-6.18384057821433
"GIGYF2",-0.162500000000001,10.73125,-0.134962811739991,0.89449215731414,0.987508706146483,-6.18384059093618
"AMZ1",0.03,0.34375,0.13488653782132,0.894551399502306,0.987508706146483,-6.1838511262441
"TMC2",0.00875000000000004,0.123125,0.134884784965085,0.894552760958806,0.987508706146483,-6.18385136828692
"TOMM7",0.963750000000005,68.358125,0.134856805982671,0.894574492489452,0.987508706146483,-6.1838552313347
"NPFFR2",0.01,0.12875,0.134836650747937,0.894590147298207,0.987508706146483,-6.18385801366523
"TMEM60",0.179999999999996,18.52125,0.134786374633444,0.89462919754777,0.987508706146483,-6.18386495222655
"LRRC75B",0.203749999999999,2.271875,0.134723050408556,0.894678382872022,0.987508706146483,-6.18387368787327
"C12orf42",0.00875,0.039375,0.134568947984104,0.894798079500014,0.987508706146483,-6.18389492936693
"WDR34",1.85500000000001,57.1025,0.134545715059716,0.894816125537569,0.987508706146483,-6.18389812969214
"MYOF",-2.12875000000002,55.711875,-0.134470882422529,0.894874251758243,0.987508706146483,-6.18390843410875
"DIRAS1",-0.483749999999995,7.674375,-0.13443320243145,0.894903519912443,0.987508706146483,-6.1839136204602
"CLSTN2",0.16,1.6875,0.134316624386518,0.894994073595059,0.987508706146483,-6.18392965732093
"LOC102724624",-0.0125,0.07,-0.134288341611079,0.895016042878167,0.987508706146483,-6.18393354590116
"ADAMTSL2",-0.189999999999999,1.61875,-0.134185792984105,0.895095700581692,0.987508706146483,-6.18394763839481
"KIAA1328",0.0550000000000004,1.15875,0.134140060348415,0.895131225147314,0.987508706146483,-6.18395391962799
"EFEMP2",0.823750000000011,28.263125,0.134125217926418,0.895142754613594,0.987508706146483,-6.18395595772878
"DNAJB7",0.0112500000000001,0.189375,0.133806862352954,0.895390056390633,0.987688262828776,-6.18399961885936
"LOC105376917",-0.0125,0.30375,-0.13368277708046,0.895486450112199,0.987688262828776,-6.18401660860387
"L1TD1",-0.0150000000000001,0.2225,-0.133651115690896,0.895511046045562,0.987688262828776,-6.18402094116086
"STXBP5",0.19125,5.489375,0.133634881302803,0.895523657661716,0.987688262828776,-6.18402316228392
"SREBF1",1.205,32.975,0.133417349208408,0.895692649371183,0.987814491094964,-6.18405289817862
"NTRK2",-1.6125,11.84375,-0.133223203555036,0.895843477541288,0.987878814209387,-6.18407939641916
"MYO9A",0.0562499999999995,3.660625,0.133201852022789,0.895860065406382,0.987878814209387,-6.18408230826359
"HCN4",0.00875,0.030625,0.133115000097757,0.895927540615189,0.98789307081167,-6.18409414801552
"MRPS35",-0.671250000000004,27.926875,-0.13297090136546,0.89603949267118,0.987913081754027,-6.18411377472455
"DPP6",0.384999999999999,2.845,0.132951219341653,0.896054784052421,0.987913081754027,-6.18411645383338
"TGFB3",-0.235000000000001,3.82625,-0.132676191044657,0.896268463828434,0.98802807318743,-6.18415384918493
"GDF7",0.00874999999999998,0.075625,0.132562169641465,0.896357053765139,0.98802807318743,-6.18416932992338
"TWIST1",-0.593749999999996,15.166875,-0.132267173592259,0.896586260182292,0.98802807318743,-6.18420932006506
"ATRAID",-0.955000000000027,92.135,-0.132160811790645,0.896668903657161,0.98802807318743,-6.18422371684581
"SIK1",0.207499999999999,2.9175,0.132139587099499,0.896685395461483,0.98802807318743,-6.18422658836691
"FBXO46",-0.0825000000000005,5.91375,-0.131858007983255,0.896904190013836,0.98802807318743,-6.18426464010224
"BTBD1",-0.321250000000006,35.624375,-0.131849168579137,0.896911058609245,0.98802807318743,-6.18426583332131
"TNFRSF4",-0.12875,0.930625,-0.131657522092317,0.897059978233928,0.98802807318743,-6.18429168379916
"NT5E",8.08625000000002,121.680625,0.131486646719913,0.897192760968741,0.98802807318743,-6.18431470090812
"C4orf45",0.00875000000000001,0.039375,0.131298556487088,0.897338924598605,0.98802807318743,-6.18434000240214
"PTMAP9",0.376250000000001,7.986875,0.13124411512331,0.897381231328325,0.98802807318743,-6.1843473189952
"C12orf43",0.217500000000001,9.85125,0.131087143712056,0.897503216615563,0.98802807318743,-6.18436839806647
"AP5Z1",0.188749999999999,11.331875,0.130779423403275,0.897742359335942,0.98802807318743,-6.18440964759334
"YIPF5",0.403749999999999,22.149375,0.130752821956517,0.897763032950039,0.98802807318743,-6.184413208943
"STEAP1",0.968750000000004,15.120625,0.130648391051172,0.89784419334693,0.98802807318743,-6.18442718296074
"TRIB3",-0.321249999999999,13.193125,-0.130581475281391,0.897896198788387,0.98802807318743,-6.18443613118069
"TMEM203",0.436249999999998,28.485625,0.130526318919171,0.897939065445716,0.98802807318743,-6.18444350345167
"SLC6A1",0.896249999999998,6.969375,0.130420433611228,0.898021358765097,0.98802807318743,-6.18445764751175
"TMEM230",-1.31750000000002,62.43125,-0.1304102151185,0.898029300570248,0.98802807318743,-6.18445901188258
"ATP1B1",2.61375,51.600625,0.130252053492051,0.898152225112049,0.98802807318743,-6.18448011598749
"THTPA",0.389999999999997,6.9475,0.130245991453278,0.898156936633211,0.98802807318743,-6.18448092435991
"GRPEL1",-0.18375,13.215625,-0.13024320350993,0.898159103472232,0.98802807318743,-6.18448129611935
"KPNA1",-0.502499999999998,24.835,-0.130192275180728,0.898198686020832,0.98802807318743,-6.18448808578108
"DPH3P1",0.0600000000000005,2.715,0.130080516093745,0.898285548471785,0.98802807318743,-6.18450297599149
"SFRP5",-0.01,0.05125,-0.130045760327774,0.898312561950659,0.98802807318743,-6.18450760407195
"C8orf37",0.0574999999999992,2.42625,0.129749525942089,0.898542811661295,0.98802807318743,-6.18454700059392
"GLB1",-1.05875,42.084375,-0.129425766760821,0.898794465966651,0.98802807318743,-6.18458995516008
"RP2",0.106250000000001,7.334375,0.129300306687751,0.898891987673235,0.98802807318743,-6.18460657172264
"TMPRSS15",0.255,3.66,0.129206587772829,0.898964837676976,0.98802807318743,-6.18461897383656
"COX7A1",-0.575,4.08125,-0.128857881840756,0.899235903588428,0.98802807318743,-6.18466504038335
"GRIN1",0.2675,1.53375,0.128707621820539,0.899352711948116,0.98802807318743,-6.18468485251686
"ERC2",-0.02625,0.516875,-0.128615881407452,0.899424029823272,0.98802807318743,-6.18469693736566
"PRR23C",-0.01125,0.189375,-0.128363690875586,0.899620084285753,0.98802807318743,-6.18473011380908
"CCER2",0.0962500000000008,3.493125,0.128271107860008,0.899692060589543,0.98802807318743,-6.18474227708868
"RPL5",6.74999999999989,330.11625,0.128117381953653,0.899811572889299,0.98802807318743,-6.18476245380048
"ENAM",0.0075,0.00375,0.128072604946367,0.899846384691103,0.98802807318743,-6.18476832629757
"LEFTY1",0.02125,0.183125,0.128067188500074,0.899850595711744,0.98802807318743,-6.18476903652475
"LOC107986084",0.0312499999999998,1.255625,0.128038059781282,0.899873241911686,0.98802807318743,-6.18477285549076
"FKBP5",1.08500000000001,11.62875,0.128003092955531,0.899900427082508,0.98802807318743,-6.18477743872622
"IGF2BP1",-0.0075,0.01125,-0.127752688635223,0.900095109234388,0.98802807318743,-6.18481022368168
"APOB",0.0075,0.005,0.127744721415172,0.900101303627872,0.98802807318743,-6.18481126576312
"BTBD6",0.671250000000004,27.819375,0.127713994280682,0.900125193574762,0.98802807318743,-6.18481528414573
"PAX2",-0.0075,0.0075,-0.127649230895124,0.900175546591347,0.98802807318743,-6.18482375050663
"LOC107986755",0.0075,0.0175,0.127649230895124,0.900175546591347,0.98802807318743,-6.18482375050663
"SPATA31D4",-0.0075,0.01,-0.12749055479218,0.900298917875745,0.98802807318743,-6.18484447574226
"MYO18B",0.0075,0.01625,0.127308806764198,0.900440230944789,0.98802807318743,-6.18486818288176
"ZBED2",-0.0075,0.01,-0.127300922298097,0.90044636136876,0.98802807318743,-6.18486921056471
"APOBEC4",-0.0075,0.01,-0.127300922298097,0.90044636136876,0.98802807318743,-6.18486921056471
"TAS2R9",0.0075,0.00375,0.127182830818997,0.900538182047618,0.98802807318743,-6.18488459533387
"OR5C1",0.0075,0.00375,0.127182830818997,0.900538182047618,0.98802807318743,-6.18488459533387
"ZNF735",-0.0075,0.00375,-0.127182830818997,0.900538182047618,0.98802807318743,-6.18488459533387
"REN",-0.0075,0.00375,-0.127182830818997,0.900538182047618,0.98802807318743,-6.18488459533387
"UTS2R",-0.0075,0.00375,-0.127182830818997,0.900538182047618,0.98802807318743,-6.18488459533387
"LOC107987285",0.00749999999999999,0.00625,0.127057228106321,0.900635844615959,0.98802807318743,-6.18490094302122
"ZBTB11",-0.1175,7.91625,-0.12700919998095,0.900673189393192,0.98802807318743,-6.18490718981151
"FNIP2",-0.210000000000001,9.9425,-0.126999542769609,0.900680698489457,0.98802807318743,-6.18490844559462
"CCNYL3",-0.0075,0.0075,-0.126955449453753,0.900714983972925,0.98802807318743,-6.18491417809329
"SEC24A",-0.355000000000004,12.68,-0.126943013278997,0.90072465396234,0.98802807318743,-6.18491579454063
"CAPN5",1.30375,21.099375,0.126905345771341,0.90075394316453,0.98802807318743,-6.18492068957916
"TNIP1",-1.54999999999999,62.2125,-0.126876417781598,0.900776436863097,0.98802807318743,-6.18492444789953
"ADRB3",-0.0075,0.0075,-0.126830518545601,0.900812127169273,0.98802807318743,-6.18493040936763
"PAPOLB",0.0075,0.005,0.126799343403552,0.900836368447953,0.98802807318743,-6.18493445721899
"DUPD1",-0.0075,0.0075,-0.126768191238905,0.900860591961973,0.98802807318743,-6.18493850109521
"NR5A1",0.0075,0.01375,0.126682641033208,0.900927115203421,0.98802807318743,-6.18494960130572
"ISM2",-0.00750000000000001,0.02125,-0.126620531376529,0.900975411720224,0.98802807318743,-6.18495765540121
"FBXO36",-0.0675000000000012,3.295,-0.126606984983677,0.900985945459597,0.98802807318743,-6.18495941151186
"PDZD3",-0.0075,0.01,-0.126550767089952,0.901029660966658,0.98802807318743,-6.18496669741493
"LOC112267878",0.00749999999999999,0.02,0.126427025902314,0.901125884324628,0.98802807318743,-6.1849827230399
"C11orf16",0.0075,0.0175,0.126334457850291,0.901197867946389,0.98802807318743,-6.18499470122902
"ABCA4",0.00875000000000001,0.040625,0.126174890574699,0.901321954231398,0.98802807318743,-6.18501532848348
"EFR3B",0.18,3.5425,0.126156276555916,0.901336429456103,0.98802807318743,-6.18501773302276
"MRRF",0.231249999999999,11.144375,0.126019543708321,0.901442761109479,0.98802807318743,-6.18503538517818
"LYPLA2",0.757499999999993,47.425,0.125967328450546,0.901483367338162,0.98802807318743,-6.18504212110754
"IL5",0.0075,0.0225,0.125966208586816,0.901484238225481,0.98802807318743,-6.18504226554291
"PCDHGB4",-0.0225,0.23625,-0.125961247485331,0.90148809633966,0.98802807318743,-6.18504290538974
"GLT1D1",0.0775000000000001,0.5825,0.125861463863181,0.901565695904863,0.98802807318743,-6.18505576941797
"RBM26",0.128749999999997,12.148125,0.125851319763096,0.901573584810419,0.98802807318743,-6.18505707661801
"NXF2B",0.0075,0.0075,0.125844172583291,0.901579143065118,0.98802807318743,-6.18505799756253
"NXF2",0.0075,0.0075,0.125844172583291,0.901579143065118,0.98802807318743,-6.18505799756253
"FERMT1",0.06125,1.564375,0.125822667251414,0.901595867471849,0.98802807318743,-6.18506076830128
"SLC17A4",-0.0075,0.01625,-0.125821330294382,0.901596907206907,0.98802807318743,-6.18506094053871
"THUMPD1",0.195000000000004,11.88125,0.125818694121627,0.901598957326619,0.98802807318743,-6.18506128014609
"ZSCAN5C",-0.0075,0.015,-0.125752877986375,0.901650141975344,0.98802807318743,-6.18506975666913
"RP1L1",0.0075,0.0175,0.12572249057918,0.901673774156154,0.98802807318743,-6.18507366879915
"MYOD1",-0.0075,0.0075,-0.12572249057918,0.901673774156154,0.98802807318743,-6.18507366879915
"FOXA2",-0.0075,0.015,-0.125692125190133,0.901697389309812,0.98802807318743,-6.18507757715222
"MEDAG",-0.0449999999999998,0.3175,-0.12566358270381,0.901719586880322,0.98802807318743,-6.18508125001922
"ADRA2A",0.01625,0.136875,0.125613918401571,0.901758211148072,0.98802807318743,-6.18508763887224
"GRAP",-0.2675,2.145,-0.125606086085704,0.901764302417213,0.98802807318743,-6.18508864619719
"CORO7",0.48625,10.073125,0.125605476726702,0.901764776321975,0.98802807318743,-6.18508872456507
"RPTN",-0.0075,0.0225,-0.125601160866331,0.901768132812073,0.98802807318743,-6.18508927960436
"SERPINA10",0.0125,0.24625,0.125593682787412,0.901773948597464,0.98802807318743,-6.1850902412743
"OTP",0.0075,0.025,0.125570883284552,0.901791680061151,0.98802807318743,-6.1850931729042
"DGAT2L6",-0.00749999999999999,0.01875,-0.125517950163073,0.901832847032703,0.98802807318743,-6.18509997715941
"MESP2",-0.00999999999999993,0.1575,-0.125471929117808,0.901868638604596,0.98802807318743,-6.18510589057993
"PPIAL4E",-0.0075,0.01125,-0.125457537057493,0.901879831669486,0.98802807318743,-6.18510773942681
"PPIAL4F",-0.0075,0.01125,-0.125457537057493,0.901879831669486,0.98802807318743,-6.18510773942681
"GFAP",131.56125,1114.778125,0.125361200625032,0.901954755475447,0.98802807318743,-6.18512010964273
"TYK2",-0.261250000000008,29.548125,-0.125259359688286,0.902033961354065,0.98802807318743,-6.18513317636309
"SLC25A47",0.0075,0.0125,0.125239268565973,0.902049587172358,0.98802807318743,-6.18513575290694
"ITFG2",-0.159999999999998,7.71125,-0.125217325780596,0.902066653164756,0.98802807318743,-6.18513856644231
"COMP",0.0075,0.00875,0.125037073803205,0.902206845960778,0.98802807318743,-6.18516165999226
"LOC105378696",-0.0075,0.00875,-0.125037073803205,0.902206845960778,0.98802807318743,-6.18516165999226
"CHURC1-FNTB",-0.175000000000001,6.3975,-0.125009026110847,0.902228660640219,0.98802807318743,-6.18516525042643
"LDLRAD3",0.727499999999999,10.96875,0.124980172538579,0.902251102194832,0.98802807318743,-6.18516894318405
"OTOP1",-0.00749999999999999,0.04125,-0.124977352063677,0.902253295891153,0.98802807318743,-6.18516930411037
"TKTL2",0.0075,0.01625,0.124917715817571,0.902299679696443,0.98802807318743,-6.18517693364973
"NMUR1",-0.00999999999999993,0.23125,-0.124818903157645,0.902376534896087,0.98802807318743,-6.18518956721032
"SLC27A1",0.618749999999997,14.876875,0.124684697994479,0.902480919544222,0.98802807318743,-6.18520670985785
"RAD21L1",-0.01125,0.173125,-0.124644830948982,0.902511928453615,0.98802807318743,-6.18521179871542
"WEE2",0.00749999999999999,0.0125,0.124643004425597,0.902513349142171,0.98802807318743,-6.1852120318244
"EIF4H",2.45124999999999,190.193125,0.124542773646933,0.902591310195435,0.98802807318743,-6.18522481849391
"CTXN2",-0.04625,0.320625,-0.124339042125687,0.902749778932102,0.98802807318743,-6.18525077735617
"TSC22D3",-2.52624999999999,29.391875,-0.124288835945848,0.902788831524461,0.98802807318743,-6.1852571679651
"GNPDA1",0.786249999999992,29.315625,0.124157229226868,0.902891202299344,0.98802807318743,-6.18527390760563
"HARBI1",0.0362499999999994,1.975625,0.124122600819355,0.902918138431522,0.98802807318743,-6.18527830920532
"MYT1",0.313749999999999,1.998125,0.124101510026503,0.902934544224403,0.98802807318743,-6.18528098944523
"TLR10",-0.025,0.4725,-0.124021091287447,0.902997099580052,0.98802807318743,-6.18529120497221
"ZC4H2",-0.157499999999999,9.9375,-0.123889727408953,0.903099285083585,0.98802807318743,-6.18530787780704
"SBNO2",0.366249999999997,20.241875,0.123747128451707,0.903210212154484,0.98802807318743,-6.18532595665246
"ADAMTS17",0.0150000000000001,0.2125,0.123626821592389,0.903303799930735,0.98802807318743,-6.18534119312468
"LOC100996318",-0.0737500000000001,0.699375,-0.123608920094968,0.903317725791906,0.98802807318743,-6.18534345902718
"SYP",0.88,7.31125,0.12360016252331,0.903324538458958,0.98802807318743,-6.18534456740755
"CYP4F12",-0.02375,0.174375,-0.123503344983219,0.903399855028978,0.98802807318743,-6.18535681565816
"IBTK",0.21875,11.316875,0.123461018650807,0.903432781949298,0.98802807318743,-6.18536216729423
"RDM1",-0.0687499999999996,2.070625,-0.123446005071505,0.903444461505961,0.98802807318743,-6.18536406513403
"FYB2",-0.00750000000000001,0.03375,-0.123396527647643,0.903482951783304,0.98802807318743,-6.18537031785694
"CFB",-0.315000000000001,11.01125,-0.123390743259654,0.903487451684292,0.98802807318743,-6.18537104869726
"CAVIN2",0.323750000000001,2.236875,0.123357768823958,0.903513103849199,0.98802807318743,-6.18537521426676
"TRIM36",-0.103750000000001,2.950625,-0.12335594116905,0.903514525660113,0.98802807318743,-6.18537544511687
"FAM153A",0.04625,0.931875,0.123343885176776,0.90352390454066,0.98802807318743,-6.18537696781728
"SHISA4",0.797500000000003,27.26625,0.123287726921422,0.903567592685292,0.98802807318743,-6.18538405878107
"IL5RA",0.00750000000000001,0.01375,0.123224559208954,0.903616734201775,0.98802807318743,-6.18539203096106
"VSX2",0.00875000000000001,0.036875,0.123161913579294,0.903665469965676,0.98802807318743,-6.18539993322438
"IQCE",0.317500000000001,9.39375,0.123111430561291,0.903704744002195,0.98802807318743,-6.18540629835043
"SAMHD1",-0.651250000000001,15.321875,-0.123095177808973,0.903717388135078,0.98802807318743,-6.18540834701647
"KCNN1",-0.13,0.945,-0.123069211881542,0.903737588870392,0.98802807318743,-6.18541161947216
"LIMK1",-3.00624999999999,77.176875,-0.123009718900829,0.903783872936563,0.98802807318743,-6.18541911470611
"UBL7",-0.559999999999995,35.33375,-0.123006963714345,0.903786016412202,0.98802807318743,-6.18541946173117
"NRG4",-0.0599999999999996,1.68875,-0.122876518580707,0.903887500799077,0.98802807318743,-6.18543588286036
"ATP2A1",0.0275000000000001,0.87875,0.122812513458685,0.903937296473712,0.98802807318743,-6.18544393380837
"PCP2",-0.0162499999999999,0.150625,-0.122677170490543,0.904042594022716,0.98802807318743,-6.18546094427498
"NSRP1",0.27,22.845,0.122605540767906,0.904098323083387,0.98802807318743,-6.18546993942229
"CLEC1B",0.0075,0.01375,0.122543805812576,0.904146354277378,0.98802807318743,-6.18547768779421
"SMPD5",0.00749999999999999,0.025,0.122480562065843,0.904195559747565,0.98802807318743,-6.18548562149696
"REM2",0.01625,0.200625,0.122473278816705,0.904201226352878,0.98802807318743,-6.1854865348922
"CDHR2",0.00749999999999998,0.0425,0.122452485147201,0.904217404535463,0.98802807318743,-6.1854891423365
"HSPA13",0.282500000000006,21.745,0.122426640019767,0.904237512985549,0.98802807318743,-6.18549238259793
"KAT6B",-0.0474999999999981,3.81125,-0.122288140721688,0.904345271638871,0.98802807318743,-6.18550973493629
"SRGAP1",-0.1525,5.5575,-0.122238855399409,0.904383618295888,0.98802807318743,-6.18551590508116
"PLPPR1",0.9675,6.2975,0.122219127070349,0.904398968076316,0.98802807318743,-6.18551837422128
"LDHAL6B",0.00749999999999999,0.04125,0.122151872657375,0.904451296194269,0.98802807318743,-6.18552678859876
"ALKAL1",0.0075,0.01875,0.121929592360132,0.904624247360124,0.988157403132643,-6.18555456579505
"KCNH4",0.00874999999999999,0.094375,0.121830521996688,0.904701333334905,0.988159568263946,-6.18556692983093
"PLEKHF2",-0.116249999999999,5.490625,-0.121768863853567,0.904749309617534,0.988159568263946,-6.18557461973805
"SLC9B2",0.215,4.2375,0.121692461891977,0.904808758618311,0.988159568263946,-6.18558414308217
"KLHL1",-0.0075,0.015,-0.121646561171862,0.904844474633608,0.988159568263946,-6.18558986164251
"CTR9",0.120000000000001,10.455,0.121539491957725,0.904927787567759,0.988190965368688,-6.18560319253745
"MFGE8",1.17625000000001,41.934375,0.121436736914275,0.905007744638416,0.988218694269044,-6.1856159752715
"CD3D",-0.21125,1.580625,-0.121345092300034,0.905079057218336,0.98823698108647,-6.18562736676532
"UBN1",-0.118749999999999,11.508125,-0.121265154566424,0.905141260866952,0.988245320446188,-6.1856372960776
"FAM219B",0.56875,16.015625,0.120935792812952,0.905397560918925,0.988357733406686,-6.18567813824143
"TMA7",-1.92625000000004,148.068125,-0.120913997467193,0.905414521828765,0.988357733406686,-6.18568083704042
"NUMA1",-0.543750000000003,35.199375,-0.120846166362959,0.90546730758914,0.988357733406686,-6.18568923309059
"USP50",-0.00749999999999997,0.03625,-0.120782205586221,0.905517081906971,0.988357733406686,-6.18569714576961
"NBPF6",-0.00749999999999999,0.04125,-0.120782205586221,0.905517081906971,0.988357733406686,-6.18569714576961
"ATG7",0.236249999999998,13.173125,0.120607577271746,0.905652979864307,0.988405319856521,-6.18571872800042
"HSDL1",-0.231250000000001,10.226875,-0.120585925766137,0.905669829552149,0.988405319856521,-6.18572140172845
"UNC80",0.0475000000000001,0.405,0.120431314687491,0.905790152730099,0.988429297056916,-6.18574048060958
"SMC2",-0.40625,13.823125,-0.120330656297662,0.905868489523722,0.988429297056916,-6.18575288864449
"SLTM",-0.282500000000002,22.12625,-0.120162170276516,0.905999615034978,0.988429297056916,-6.18577363453802
"TMOD2",-0.568750000000001,7.991875,-0.119839991943311,0.906250360631349,0.988429297056916,-6.18581322398715
"IRX3",-0.696249999999999,13.266875,-0.119796594185887,0.906284137115236,0.988429297056916,-6.185818548621
"AHCY",0.975000000000001,61.66125,0.119652467612063,0.906396312203431,0.988429297056916,-6.18583621824211
"SLC6A4",0.00750000000000003,0.1275,0.119581569864881,0.906451493354918,0.988429297056916,-6.18584490237057
"PPP2CB",1.79125,60.201875,0.119426403975839,0.906572263849215,0.988429297056916,-6.18586389041843
"FUBP3",0.311249999999998,29.639375,0.119339247007759,0.906640101908473,0.988429297056916,-6.1858745452487
"TAS2R45",-0.00874999999999999,0.060625,-0.119292342333194,0.906676610168727,0.988429297056916,-6.18588027607349
"IDH3G",-0.676250000000003,58.869375,-0.119024944190886,0.906884743715188,0.988429297056916,-6.18591290390153
"IL12RB2",0.00750000000000001,0.20375,0.118991305484157,0.906910927432426,0.988429297056916,-6.18591700331049
"SLC23A2",-0.532500000000001,10.16875,-0.118983059476489,0.906917345982026,0.988429297056916,-6.18591800804059
"LOC107986192",0.0075,0.065,0.118933401507021,0.90695599902786,0.988429297056916,-6.18592405711832
"CPB2",0.0075,0.05,0.118677069397064,0.907155528112411,0.988429297056916,-6.18595524209573
"CDK4",2.66500000000001,100.6075,0.118672706230164,0.907158924460561,0.988429297056916,-6.18595577233082
"SGMS2",0.193750000000001,4.811875,0.11848881921474,0.907302066307749,0.988429297056916,-6.1859781015636
"TNNI1",-0.00749999999999999,0.08625,-0.118479548003903,0.907309283317963,0.988429297056916,-6.18597922644322
"GAS2L2",0.00875,0.050625,0.118424897189753,0.907351825450315,0.988429297056916,-6.18598585546269
"SLC26A10",-0.0150000000000001,0.31125,-0.118411176058085,0.907362506512109,0.988429297056916,-6.18598751932539
"MYL12B",-2.84125000000006,307.941875,-0.118311708944952,0.907439936130003,0.988429297056916,-6.185999575232
"GMIP",0.14875,5.253125,0.118261038628738,0.907479380528372,0.988429297056916,-6.18600571283788
"ASTL",-0.00750000000000001,0.05125,-0.118226132987286,0.907506553034269,0.988429297056916,-6.18600993937019
"DNASE1L3",-0.05875,0.389375,-0.118184719474066,0.907538791787264,0.988429297056916,-6.18601495228988
"NUDT16",0.19375,9.406875,0.118166447672323,0.907553015702984,0.988429297056916,-6.18601716345212
"CRB3",-0.00875000000000001,0.149375,-0.11816462532316,0.907554434335592,0.988429297056916,-6.186017383965
"ZNF540",-0.0475,0.53625,-0.118075468419059,0.907623840144177,0.988429297056916,-6.18602816822814
"SMIM12",-0.172499999999998,10.94375,-0.117985680550828,0.907693737926697,0.988429297056916,-6.18603902060144
"ATP1B2",4.45249999999999,40.1125,0.11788656224902,0.907770900154496,0.988429297056916,-6.18605099114657
"OR1J1",-0.00750000000000001,0.03625,-0.117774054687428,0.907858486902488,0.988429297056916,-6.18606456654975
"KRAS",-0.126250000000001,10.071875,-0.117722411738088,0.907898691175159,0.988429297056916,-6.18607079356669
"SAMD3",-0.0275000000000001,0.27875,-0.117692422605001,0.907922037972456,0.988429297056916,-6.18607440835318
"COL25A1",0.0075,0.03875,0.117674295228033,0.907936150333557,0.988429297056916,-6.18607659291886
"AVPR2",-0.00749999999999999,0.04375,-0.117624510467387,0.90797490847921,0.988429297056916,-6.18608259085012
"SHH",0.00750000000000001,0.025,0.117568578070203,0.908018452936597,0.988429297056916,-6.18608932641017
"HCN3",0.0725000000000011,3.5575,0.117398957256164,0.908150507903246,0.988429297056916,-6.18610973314646
"PDLIM7",-1.31374999999998,62.536875,-0.117340278818341,0.908196191507046,0.988429297056916,-6.18611678578475
"UBE2L5",-0.01375,0.260625,-0.117301461851548,0.908226412314365,0.988429297056916,-6.18612144931291
"ROS1",0.31125,4.811875,0.11725536169538,0.908262303612961,0.988429297056916,-6.18612698585383
"TOR1A",-0.503749999999997,28.985625,-0.117204745251681,0.908301711307965,0.988429297056916,-6.18613306229063
"MCMDC2",-0.0637500000000002,2.343125,-0.117169606449177,0.908329068951877,0.988429297056916,-6.18613727911731
"ANAPC15",0.288749999999997,20.946875,0.117057920291587,0.908416024054762,0.988429297056916,-6.18615067361794
"UPK2",0.0150000000000001,0.2425,0.116982902893228,0.908474430771004,0.988429297056916,-6.18615966328358
"TEX12",0.00750000000000001,0.065,0.116976888192559,0.908479113693915,0.988429297056916,-6.18616038380262
"ATL3",-0.203749999999999,14.610625,-0.116953977218133,0.908496951742186,0.988429297056916,-6.18616312803833
"LRRC37A",0.0225,0.75875,0.116953891140447,0.908497018760729,0.988429297056916,-6.18616313834755
